"","X","Date","Collector","Lat","Lon","Ocean","Country","Province","Site","Site_code","Depth_m","Rep","Taxa","Bleach_cat","Temp","CRW_DHW","CRW_SST","CRW_SSTANOMALY","HabHet_count_150m","HabHet_mean_150m","HabHet_stdev_150m","HabHet_max_150m","HabHet_range_150m","HabHet_count_1000m","HabHet_mean_1000m","HabHet_stdev_1000m","HabHet_max_1000m","HabHet_range_1000m","Notes","Bleached","Bleached_sev","Bleach_cat_3","Coral_cover","Dead_coral_recent","Dead_coral","Soft_coral","Sponge","Algae","Other","Rubble","Sand","Silt","Rock","TWS"
"6598",6598,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Porites",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6599",6599,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Porites",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6600",6600,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Acropora",6,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,1,"Severely bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6601",6601,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Acropora",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6602",6602,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Acropora",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6603",6603,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Montipora",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6604",6604,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Montipora",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6605",6605,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Montipora",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6606",6606,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Other",4,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,1,"Severely bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6607",6607,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Other",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6608",6608,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Other",1,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6609",6609,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Other",2,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"6610",6610,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","2",8,"Other",3,29,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
